tumorType,metaCondition,condition,conditionCode,context,contextCode,regName,variant,regCode,component,day,cycleTaken,cycleLength,noCycles,branchInfo,regCode,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,Cisplatin & Gemcitabine (GC) & Bevacizumab,01,0803,Cisplatin,1,,21,Cont.,,046.0803.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,Cisplatin & Gemcitabine (GC) & Bevacizumab,01,0803,Gemcitabine,"1,8",,21,Cont.,,046.0803.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,Cisplatin & Gemcitabine (GC) & Bevacizumab,01,0803,Bevacizumab,1,,21,Cont.,,046.0803.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,Cisplatin & Gemcitabine (GC) & Pembrolizumab,01,0804,Cisplatin,1,,21,Cont.,,046.0804.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,Cisplatin & Gemcitabine (GC) & Pembrolizumab,01,0804,Gemcitabine,"1,8",,21,Cont.,,046.0804.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,Cisplatin & Gemcitabine (GC) & Pembrolizumab,01,0804,Pembrolizumab,1,,21,Cont.,,046.0804.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,Gemcitabine & Paclitaxel,01,0805,Gemcitabine,1,,14,Cont.,,046.0805.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,Gemcitabine & Paclitaxel,01,0805,Paclitaxel,1,,14,Cont.,,046.0805.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,Gemcitabine & Paclitaxel,02,0805,Gemcitabine,"1,8,15",,21,Cont.,,046.0805.02,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,Gemcitabine & Paclitaxel,02,0805,Paclitaxel,1,,21,Cont.,,046.0805.02,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,MVAC,01,0806,Methotrexate,"1,15,22",,28,Cont.,,046.0806.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,MVAC,01,0806,Vinblastine,"2,15,22",,28,Cont.,,046.0806.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,MVAC,01,0806,Doxorubicin,2,,28,Cont.,,046.0806.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,MVAC,01,0806,Cisplatin,2,,28,Cont.,,046.0806.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,MVAC,02,0806,Methotrexate,"1,15,22",,28,Cont.,,046.0806.02,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,MVAC,02,0806,Vinblastine,"1,15,22",,28,Cont.,,046.0806.02,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,MVAC,02,0806,Doxorubicin,1,,28,Cont.,,046.0806.02,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,MVAC,02,0806,Cisplatin,1,,28,Cont.,,046.0806.02,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,"MVAC, dose-dense",01,0807,Methotrexate,1,,14,Cont.,,046.0807.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,"MVAC, dose-dense",01,0807,Vinblastine,2,,14,Cont.,,046.0807.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,"MVAC, dose-dense",01,0807,Doxorubicin,2,,14,Cont.,,046.0807.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,"MVAC, dose-dense",01,0807,Cisplatin,2,,14,Cont.,,046.0807.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,PGC,01,0808,Paclitaxel,"1,8",,21,Cont.,,046.0808.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,PGC,01,0808,Gemcitabine,"1,8",,21,Cont.,,046.0808.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, first-line, platinum-eligible",000,PGC,01,0808,Cisplatin,"1,8",,21,Cont.,,046.0808.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, maintenance after platinum chemotherapy",000,Avelumab monotherapy,01,0809,Avelumab,"1,15",,28,Cont.,,046.0809.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy",000,Avelumab monotherapy,02,0809,Avelumab,1,,14,Cont.,,046.0809.02,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy",000,Docetaxel monotherapy,01,0810,Docetaxel,1,,21,Cont.,,046.0810.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy",000,Docetaxel & Ramucirumab,01,0811,Docetaxel,1,,21,Cont.,,046.0811.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy",000,Docetaxel & Ramucirumab,01,0811,Ramucirumab,1,,21,Cont.,,046.0811.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy",000,Erdafitinib monotherapy,01,0812,Erdafitinib,1:28,,28,Cont.,,046.0812.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy",000,Intravesicular Gemcitabine monotherapy,01,0813,Gemcitabine,"1,8,15",,28,Cont.,,046.0813.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy",000,Gemcitabine & Paclitaxel,01,0814,Gemcitabine,"1,8",,21,Cont.,,046.0814.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy",000,Gemcitabine & Paclitaxel,01,0814,Paclitaxel,1,,21,Cont.,,046.0814.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy",000,Gemcitabine & Paclitaxel,02,0814,Gemcitabine,"1,8,15",,21,Cont.,,046.0814.02,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy",000,Gemcitabine & Paclitaxel,02,0814,Paclitaxel,1,,21,Cont.,,046.0814.02,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy",000,nab-Paclitaxel monotherapy,01,0815,"Paclitaxel, nanoparticle albumin-bound",1,,21,Cont.,,046.0815.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy",000,Paclitaxel monotherapy,01,0816,Paclitaxel,1,,21,Cont.,,046.0816.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy",000,Paclitaxel monotherapy,02,0816,Paclitaxel,"1,8,15",,28,Cont.,,046.0816.02,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy",000,Paclitaxel monotherapy,03,0816,Paclitaxel,"1,8,15",,21,Cont.,,046.0816.03,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy",000,Pemetrexed monotherapy,01,0817,Pemetrexed,1,,21,Cont.,,046.0817.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy",000,Tislelizumab monotherapy,01,0818,Tislelizumab,1,,21,Cont.,,046.0818.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy",000,Toripalimab monotherapy,01,0819,Toripalimab,1,,14,Cont.,,046.0819.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy",000,Vinflunine monotherapy,01,0820,Vinflunine,1,,21,Cont.,,046.0820.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy and/or immune checkpoint inhibitor",000,Enfortumab vedotin monotherapy,01,0821,Enfortumab vedotin,"1,8,15",,28,Cont.,,046.0821.01,,,,,
Solid Tumor,Genitourinary Oncology ,Bladder cancer,046,"Locally advanced or metastatic disease, refractory/intolerant to platinum chemotherapy and/or immune checkpoint inhibitor",000,Sacituzumab govitecan monotherapy,01,0822,Sacituzumab govitecan,"1,8",,21,Cont.,,046.0822.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Neoadjuvant chemotherapy,000,TIP,01,0823,Paclitaxel,1,,21,4,,047.0823.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Neoadjuvant chemotherapy,000,TIP,01,0823,Ifosfamide,"1,2,3",,21,4,,047.0823.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Neoadjuvant chemotherapy,000,TIP,01,0823,Cisplatin,"1,2,3",,21,4,,047.0823.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Neoadjuvant chemotherapy,000,TIP,02,0823,Paclitaxel,1,,28,4,,047.0823.02,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Neoadjuvant chemotherapy,000,TIP,02,0823,Ifosfamide,"1,2,3",,28,4,,047.0823.02,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Neoadjuvant chemotherapy,000,TIP,02,0823,Cisplatin,"1,2,3",,28,4,,047.0823.02,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Neoadjuvant chemotherapy,000,VBM (Vincristine),01,0824,Vincristine,"1,8,15",,21,4,,047.0824.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Neoadjuvant chemotherapy,000,VBM (Vincristine),01,0824,Bleomycine,"1,2,8,9,15,16",,21,4,,047.0824.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Neoadjuvant chemotherapy,000,VBM (Vincristine),01,0824,Methotrexate,"3,10,17",,21,4,,047.0824.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Adjuvant chemotherapy,000,DCF,01,0825,Docetaxel,1,,21,3,,047.0825.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Adjuvant chemotherapy,000,DCF,01,0825,Cisplatin,1,,21,3,,047.0825.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Adjuvant chemotherapy,000,DCF,01,0825,Fluorouracil,1,,21,3,,047.0825.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Adjuvant chemotherapy,000,DCF,02,0825,Docetaxel,1,,21,3,Cont. Infusion,047.0825.02,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Adjuvant chemotherapy,000,DCF,02,0825,Cisplatin,1,,21,3,Cont. Infusion,047.0825.02,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Adjuvant chemotherapy,000,DCF,02,0825,Fluorouracil,"1,2,3,4,5",,21,3,Cont. Infusion,047.0825.02,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Metastatic or unresectable disease,000,BMP,01,0826,Bleomycine,"1,8",,21,Cont.,,047.0826.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Metastatic or unresectable disease,000,BMP,01,0826,Methotrexate,"1,8",,21,Cont.,,047.0826.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Metastatic or unresectable disease,000,BMP,01,0826,Cisplatin,1,,21,Cont.,,047.0826.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Metastatic or unresectable disease,000,BMP,02,0826,Bleomycine,2:6,,28,Cont.,,047.0826.02,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Metastatic or unresectable disease,000,BMP,02,0826,Methotrexate,"1,15,22",,28,Cont.,,047.0826.02,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Metastatic or unresectable disease,000,BMP,02,0826,Cisplatin,2:6,,28,Cont.,,047.0826.02,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Metastatic or unresectable disease,000,Cisplatin & Fluorouracil (CF),01,0827,Cisplatin,1,,28,1,,047.0827.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Metastatic or unresectable disease,000,Cisplatin & Fluorouracil (CF),01,0827,Fluorouracil,1,,28,1,,047.0827.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Metastatic or unresectable disease,000,Cisplatin & Fluorouracil (CF),02,0827,Cisplatin,1,,28,1,,047.0827.02,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Metastatic or unresectable disease,000,Cisplatin & Fluorouracil (CF),02,0827,Fluorouracil,"1,2,3,4,5,6",,28,1,,047.0827.02,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Metastatic or unresectable disease,000,Cisplatin & Irinotecan (IC),01,0828,Cisplatin,1,,28,Cont.,,047.0828.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Metastatic or unresectable disease,000,Cisplatin & Irinotecan (IC),01,0828,Irinotecan,"1,8",,28,Cont.,,047.0828.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Metastatic or unresectable disease,000,Panitumumab monotherapy,01,0829,Panitumumab,1,,14,Cont.,,047.0829.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Metastatic or unresectable disease,000,PCF,01,0830,Paclitaxel,1,,21,Cont.,,047.0830.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Metastatic or unresectable disease,000,PCF,01,0830,Cisplatin,"1,2",,21,Cont.,,047.0830.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Metastatic or unresectable disease,000,PCF,01,0830,Fluorouracil,1,,21,Cont.,,047.0830.01,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Metastatic or unresectable disease,000,PCF,02,0830,Paclitaxel,1,,21,Cont.,Cont. Infusion,047.0830.02,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Metastatic or unresectable disease,000,PCF,02,0830,Cisplatin,"1,2",,21,Cont.,Cont. Infusion,047.0830.02,,,,,
Solid Tumor,Genitourinary Oncology ,Penile cancer,047,Metastatic or unresectable disease,000,PCF,02,0830,Fluorouracil,"1,2,3,4,5",,21,Cont.,Cont. Infusion,047.0830.02,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Induction ADT,000,ADT,01,0831,LNRH agonist,1,,28,Cont.,,048.0831.01,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Induction ADT,000,ADT,01,0831,Bicalutamide,1:28,,28,Cont.,,048.0831.01,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Induction ADT,000,ADT,02,0831,LNRH agonist,1,,28,Cont.,,048.0831.02,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Induction ADT,000,ADT,02,0831,Flutamide,1:28,,28,Cont.,,048.0831.02,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Induction ADT,000,Bicalutamide & Goserelin,01,0832,Bicalutamide,1:17,,84,1,,048.0832.01,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Induction ADT,000,Bicalutamide & Goserelin,01,0832,Goserelin,"4,32,60",,84,1,,048.0832.01,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Induction ADT,000,Degarelix monotherapy,01,0833,Degarelix,"1,29,57",,84,1,,048.0833.01,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Induction ADT,000,Flutamide & Goserelin,01,0834,Flutamide,1:17,,84,1,,048.0834.01,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Induction ADT,000,Flutamide & Goserelin,01,0834,Goserelin,"4,32,60",,84,1,,048.0834.01,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Induction ADT,000,Leuprolide monotherapy,01,0835,Leuprolide,1,,84,2,,048.0835.01,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,"Definitive therapy, including active surveillance",000,"Flutamide, Goserelin, RT",01,0836,Flutamide,1:28,,28,Cont.,,048.0836.01,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,"Definitive therapy, including active surveillance",000,"Flutamide, Goserelin, RT",01,0836,Goserelin,1,,28,Cont.,,048.0836.01,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,"Definitive therapy, including active surveillance",000,"Flutamide, Leuprolide, RT",01,0837,Flutamide,1:28,,28,4,,048.0837.01,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,"Definitive therapy, including active surveillance",000,"Flutamide, Leuprolide, RT",01,0837,Leuprolide,1,,28,4,,048.0837.01,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,"Definitive therapy, including active surveillance",000,"Flutamide, Leuprolide, RT",02,0837,Flutamide,1:28,,84,1,,048.0837.02,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,"Definitive therapy, including active surveillance",000,"Flutamide, Leuprolide, RT",02,0837,Leuprolide,1,,84,1,,048.0837.02,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,"Definitive therapy, including active surveillance",000,"Flutamide, Leuprolide, RT",03,0837,Flutamide,1:28,,28,Cont.,,048.0837.03,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,"Definitive therapy, including active surveillance",000,"Flutamide, Leuprolide, RT",03,0837,Leuprolide,1,,28,Cont.,,048.0837.03,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,"Definitive therapy, including active surveillance",000,Goserelin & RT,01,0838,Goserelin,1,,28,Cont.,,048.0838.01,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Bicalutamide & Goserelin,01,0839,Bicalutamide,1:84,,84,Cont.,,048.0839.01,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Bicalutamide & Goserelin,01,0839,Goserelin,1,,84,Cont.,,048.0839.01,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Triptorelin & RT,01,0840,Triptorelin,1,,84,Cont.,,048.0840.01,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Salvage ADT & radiotherapy,01,0841,Bicalutamide,1:28,,28,Cont.,,048.0841.01,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Salvage ADT & radiotherapy,01,0841,Leuprolide,1,,28,Cont.,,048.0841.01,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Salvage ADT & radiotherapy,02,0841,Bicalutamide,1:28,,28,Cont.,,048.0841.02,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Salvage ADT & radiotherapy,02,0841,Goserelin,1,,28,Cont.,,048.0841.02,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Salvage ADT & radiotherapy,03,0841,Bicalutamide,1:28,,28,Cont.,,048.0841.03,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Salvage ADT & radiotherapy,03,0841,Buserelin,1,,28,Cont.,,048.0841.03,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Salvage ADT & radiotherapy,04,0841,Bicalutamide,1:28,,28,Cont.,,048.0841.04,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Salvage ADT & radiotherapy,04,0841,Triptorelin,1,,28,Cont.,,048.0841.04,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Salvage ADT & radiotherapy,05,0841,Flutamide,1:28,,28,Cont.,,048.0841.05,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Salvage ADT & radiotherapy,05,0841,Leuprolide,1,,28,Cont.,,048.0841.05,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Salvage ADT & radiotherapy,06,0841,Flutamide,1:28,,28,Cont.,,048.0841.06,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Salvage ADT & radiotherapy,06,0841,Goserelin,1,,28,Cont.,,048.0841.06,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Salvage ADT & radiotherapy,07,0841,Flutamide,1:28,,28,Cont.,,048.0841.07,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Salvage ADT & radiotherapy,07,0841,Buserelin,1,,28,Cont.,,048.0841.07,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Salvage ADT & radiotherapy,08,0841,Flutamide,1:28,,28,Cont.,,048.0841.08,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Salvage ADT & radiotherapy,08,0841,Triptorelin,1,,28,Cont.,,048.0841.08,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Bicalutamide & RT,01,0842,Bicalutamide,1:28,,28,Cont.,,048.0842.01,,,,,
Solid Tumor,Genitourinary Oncology ,Prostate cancer,048,Adjuvant therapy,000,Goserelin & RT,01,0843,Goserelin,1,,84,1,,048.0843.01,,,,,
