"","regCodeExt","tumorType","metaCondition","condition","conditionCode","context","contextCode","regName","continuous","noCycles_Original","regString","shortString"
"772","103.61.1433.1","Solid Tumor","Thoraic Oncology","Small cell lung cancer",103,"Extensive stage, induction",61,"Ifosfamide monotherapy",TRUE,"Cont.","17.Ifosfamide;1.Ifosfamide;1.Ifosfamide;1.Ifosfamide;1.Ifosfamide;17.Ifosfamide;1.Ifosfamide;1.Ifosfamide;1.Ifosfamide;1.Ifosfamide;","17.Ifosfamide;1.Ifosfamide;1.Ifosfamide;1.Ifosfamide;1.Ifosfamide;"
"773","103.61.1434.1","Solid Tumor","Thoraic Oncology","Small cell lung cancer",103,"Extensive stage, induction",61,"IVE",TRUE,"Cont.","19.Epirubicin;0.Etoposide;0.Ifosfamide;1.Etoposide;0.Ifosfamide;1.Etoposide;0.Ifosfamide;19.Epirubicin;0.Etoposide;0.Ifosfamide;1.Etoposide;0.Ifosfamide;1.Etoposide;0.Ifosfamide;","19.Epirubicin;0.Etoposide;0.Ifosfamide;1.Etoposide;0.Ifosfamide;1.Etoposide;0.Ifosfamide;"
"776","103.61.1435.1","Solid Tumor","Thoraic Oncology","Small cell lung cancer",103,"Extensive stage, induction",61,"Teniposide monotherapy",TRUE,"Cont.","17.Teniposide;1.Teniposide;1.Teniposide;1.Teniposide;1.Teniposide;17.Teniposide;1.Teniposide;1.Teniposide;1.Teniposide;1.Teniposide;","17.Teniposide;1.Teniposide;1.Teniposide;1.Teniposide;1.Teniposide;"
"777","103.62.1436.1","Solid Tumor","Thoraic Oncology","Small cell lung cancer",103,"Extensive stage, maintenance after first-line therapy",62,"Sunitinib monotherapy",TRUE,"Cont.","1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;","1.Sunitinib;1.Sunitinib;"
"778","103.97.1420.1","Solid Tumor","Thoraic Oncology","Small cell lung cancer",103,"Limited stage, definitive chemoradiotherapy",97,"Carboplatin, Etoposide, RT",TRUE,"Cont.","19.Carboplatin;0.Etoposide;1.Etoposide;1.Etoposide;19.Carboplatin;0.Etoposide;1.Etoposide;1.Etoposide;","19.Carboplatin;0.Etoposide;1.Etoposide;1.Etoposide;"
"780","103.97.1421.1","Solid Tumor","Thoraic Oncology","Small cell lung cancer",103,"Limited stage, definitive chemoradiotherapy",97,"Cisplatin, Etoposide, RT",TRUE,"Cont.","19.Cisplatin;0.Etoposide;1.Etoposide;1.Etoposide;19.Cisplatin;0.Etoposide;1.Etoposide;1.Etoposide;","19.Cisplatin;0.Etoposide;1.Etoposide;1.Etoposide;"
"782","103.97.1421.2","Solid Tumor","Thoraic Oncology","Small cell lung cancer",103,"Limited stage, definitive chemoradiotherapy",97,"Cisplatin, Etoposide, RT",TRUE,"Cont.","26.Cisplatin;0.Etoposide;1.Etoposide;1.Etoposide;26.Cisplatin;0.Etoposide;1.Etoposide;1.Etoposide;","26.Cisplatin;0.Etoposide;1.Etoposide;1.Etoposide;"
"784","104.154.1450.1","Solid Tumor","Thoraic Oncology","Thymoma",104,"Neoadjuvant therapy for borderline resectable disease",154,"PAC",FALSE,"3","19.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;1.Cisplatin;1.Cisplatin;19.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;1.Cisplatin;1.Cisplatin;","19.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;1.Cisplatin;1.Cisplatin;"
"787","104.154.1450.2","Solid Tumor","Thoraic Oncology","Thymoma",104,"Neoadjuvant therapy for borderline resectable disease",154,"PAC",FALSE,"3","26.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;1.Cisplatin;1.Cisplatin;26.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;1.Cisplatin;1.Cisplatin;","26.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;1.Cisplatin;1.Cisplatin;"
"790","104.154.1450.3","Solid Tumor","Thoraic Oncology","Thymoma",104,"Neoadjuvant therapy for borderline resectable disease",154,"PAC",FALSE,"3","18.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;1.Cisplatin;0.Doxorubicin;1.Cisplatin;0.Doxorubicin;1.Doxorubicin;18.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;1.Cisplatin;0.Doxorubicin;1.Cisplatin;0.Doxorubicin;1.Doxorubicin;","18.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;1.Cisplatin;0.Doxorubicin;1.Cisplatin;0.Doxorubicin;1.Doxorubicin;"
"793","104.154.1450.4","Solid Tumor","Thoraic Oncology","Thymoma",104,"Neoadjuvant therapy for borderline resectable disease",154,"PAC",FALSE,"3","25.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;1.Cisplatin;0.Doxorubicin;1.Cisplatin;0.Doxorubicin;1.Doxorubicin;25.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;1.Cisplatin;0.Doxorubicin;1.Cisplatin;0.Doxorubicin;1.Doxorubicin;","25.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;1.Cisplatin;0.Doxorubicin;1.Cisplatin;0.Doxorubicin;1.Doxorubicin;"
"796","104.20.1451.1","Solid Tumor","Thoraic Oncology","Thymoma",104,"Advanced or metastatic disease, first-line therapy",20,"ADOC",TRUE,"Cont.","18.Cisplatin;0.Doxorubicin;2.Vincristine;1.Cyclophosphamide;18.Cisplatin;0.Doxorubicin;2.Vincristine;1.Cyclophosphamide;","18.Cisplatin;0.Doxorubicin;2.Vincristine;1.Cyclophosphamide;"
"800","104.20.1451.2","Solid Tumor","Thoraic Oncology","Thymoma",104,"Advanced or metastatic disease, first-line therapy",20,"ADOC",TRUE,"Cont.","25.Cisplatin;0.Doxorubicin;2.Vincristine;1.Cyclophosphamide;25.Cisplatin;0.Doxorubicin;2.Vincristine;1.Cyclophosphamide;","25.Cisplatin;0.Doxorubicin;2.Vincristine;1.Cyclophosphamide;"
"804","104.20.1452.1","Solid Tumor","Thoraic Oncology","Thymoma",104,"Advanced or metastatic disease, first-line therapy",20,"PAC",TRUE,"Cont.","21.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;21.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;","21.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;"
"807","104.20.1453.1","Solid Tumor","Thoraic Oncology","Thymoma",104,"Advanced or metastatic disease, first-line therapy",20,"VIP",FALSE,"4","18.Cisplatin;0.Etoposide;0.Ifosfamide;1.Cisplatin;0.Etoposide;0.Ifosfamide;1.Cisplatin;0.Etoposide;0.Ifosfamide;1.Cisplatin;0.Etoposide;0.Ifosfamide;18.Cisplatin;0.Etoposide;0.Ifosfamide;1.Cisplatin;0.Etoposide;0.Ifosfamide;1.Cisplatin;0.Etoposide;0.Ifosfamide;1.Cisplatin;0.Etoposide;0.Ifosfamide;","18.Cisplatin;0.Etoposide;0.Ifosfamide;1.Cisplatin;0.Etoposide;0.Ifosfamide;1.Cisplatin;0.Etoposide;0.Ifosfamide;1.Cisplatin;0.Etoposide;0.Ifosfamide;"
"810","104.26.1454.1","Solid Tumor","Thoraic Oncology","Thymoma",104,"Advanced or metastatic disease, subsequent lines of therapy",26,"Capecitabine & Gemcitabine",TRUE,"Cont.","8.Capecitabine;0.Gemcitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;0.Gemcitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;8.Capecitabine;0.Gemcitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;0.Gemcitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;","8.Capecitabine;0.Gemcitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;0.Gemcitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;"
"812","104.26.1455.1","Solid Tumor","Thoraic Oncology","Thymoma",104,"Advanced or metastatic disease, subsequent lines of therapy",26,"Everolimus monotherapy",TRUE,"Cont.","1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;","1.Everolimus;1.Everolimus;"
"813","104.26.1456.1","Solid Tumor","Thoraic Oncology","Thymoma",104,"Advanced or metastatic disease, subsequent lines of therapy",26,"Octreotide monotherapy",TRUE,"Cont.","1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;1.Ocreotide;","1.Ocreotide;1.Ocreotide;"
"814","104.26.1457.1","Solid Tumor","Thoraic Oncology","Thymoma",104,"Advanced or metastatic disease, subsequent lines of therapy",26,"Sunitinib monotherapy",TRUE,"Cont.","15.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;15.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;","15.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;1.Sunitinib;"
"815","105.31.1458.1","Solid Tumor","Site-agnostic","BRAF",105,"All lines of therapy",31,"Dabrafenib & Trametinib",TRUE,"Cont.","1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;1.Dabrafenib;0.Trametinib;","1.Dabrafenib;0.Trametinib;"
"817","105.31.1459.1","Solid Tumor","Site-agnostic","BRAF",105,"All lines of therapy",31,"Vemurafenib monotherapy",TRUE,"Cont.","1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;","1.Vemurafenib;1.Vemurafenib;"
"818","106.31.1460.1","Solid Tumor","Site-agnostic","EGFR",106,"All lines of therapy",31,"Erlotinib monotherapy",TRUE,"Cont.","1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;","1.Erlotinib;1.Erlotinib;"
"819","107.31.1461.1","Solid Tumor","Site-agnostic","ERBB2 (HER2)",107,"All lines of therapy",31,"Neratinib monotherapy",TRUE,"Cont.","1.Neratinib;1.Neratinib;1.Neratinib;1.Neratinib;1.Neratinib;1.Neratinib;1.Neratinib;1.Neratinib;1.Neratinib;1.Neratinib;1.Neratinib;1.Neratinib;1.Neratinib;1.Neratinib;","1.Neratinib;1.Neratinib;"
"820","107.31.1462.1","Solid Tumor","Site-agnostic","ERBB2 (HER2)",107,"All lines of therapy",31,"Pertuzumab & Trastuzumab",TRUE,"Cont.","21.Pertuzumab;0.Trastuzumab;21.Pertuzumab;0.Trastuzumab;","21.Pertuzumab;0.Trastuzumab;"
"822","107.31.1463.1","Solid Tumor","Site-agnostic","ERBB2 (HER2)",107,"All lines of therapy",31,"Trastuzumab emtansine monotherapy",TRUE,"Cont.","21.Trastuzumabemtansine;21.Trastuzumabemtansine;","21.Trastuzumabemtansine;21.Trastuzumabemtansine;"
"823","109.31.1464.1","Solid Tumor","Site-agnostic","MSI-H or dMMR",109,"All lines of therapy",31,"Dostarlimab monotherapy",TRUE,"Cont.","21.Dostarlimab;21.Dostarlimab;","21.Dostarlimab;21.Dostarlimab;"
"824","109.31.1464.2","Solid Tumor","Site-agnostic","MSI-H or dMMR",109,"All lines of therapy",31,"Dostarlimab monotherapy",TRUE,"Cont.","42.Dostarlimab;42.Dostarlimab;","42.Dostarlimab;42.Dostarlimab;"
"825","109.31.1465.1","Solid Tumor","Site-agnostic","MSI-H or dMMR",109,"All lines of therapy",31,"Envafolimab monotherapy",TRUE,"Cont.","7.Envafolimab;7.Envafolimab;7.Envafolimab;7.Envafolimab;7.Envafolimab;7.Envafolimab;7.Envafolimab;7.Envafolimab;","7.Envafolimab;7.Envafolimab;"
"826","109.31.1466.1","Solid Tumor","Site-agnostic","MSI-H or dMMR",109,"All lines of therapy",31,"Pembrolizumab monotherapy",TRUE,"Cont.","14.Pembrolizumab;14.Pembrolizumab;","14.Pembrolizumab;14.Pembrolizumab;"
"827","109.31.1466.2","Solid Tumor","Site-agnostic","MSI-H or dMMR",109,"All lines of therapy",31,"Pembrolizumab monotherapy",TRUE,"Cont.","21.Pembrolizumab;21.Pembrolizumab;","21.Pembrolizumab;21.Pembrolizumab;"
"828","11.16.375.1","Solid Tumor","Dermatologic Oncology ","Melanoma, BRAF-mutated",11,"Advanced or metastatic disease, BRAF inhibitor-naive",16,"Dacarbazine monotherapy",TRUE,"Cont.","21.Dacarbazine;21.Dacarbazine;","21.Dacarbazine;21.Dacarbazine;"
"829","11.16.376.1","Solid Tumor","Dermatologic Oncology ","Melanoma, BRAF-mutated",11,"Advanced or metastatic disease, BRAF inhibitor-naive",16,"Ipilimumab & Nivolumab",FALSE,"4","21.Ipilimumab;0.Nivolumab;21.Ipilimumab;0.Nivolumab;","21.Ipilimumab;0.Nivolumab;"
"831","11.16.376.2","Solid Tumor","Dermatologic Oncology ","Melanoma, BRAF-mutated",11,"Advanced or metastatic disease, BRAF inhibitor-naive",16,"Ipilimumab & Nivolumab",TRUE,"Cont.","14.Ipilimumab;0.Nivolumab;14.Ipilimumab;0.Nivolumab;","14.Ipilimumab;0.Nivolumab;"
"833","11.16.377.1","Solid Tumor","Dermatologic Oncology ","Melanoma, BRAF-mutated",11,"Advanced or metastatic disease, BRAF inhibitor-naive",16,"Trametinib monotherapy",TRUE,"Cont.","1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;1.Trametinib;","1.Trametinib;1.Trametinib;"
"834","11.16.387.1","Solid Tumor","Dermatologic Oncology ","Melanoma, BRAF-mutated",11,"Advanced or metastatic disease, BRAF inhibitor-naive",16,"Binimetinib & Encorafenib",TRUE,"Cont.","1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;1.Binimetinib;0.Encorafenib;","1.Binimetinib;0.Encorafenib;"
"836","11.16.388.1","Solid Tumor","Dermatologic Oncology ","Melanoma, BRAF-mutated",11,"Advanced or metastatic disease, BRAF inhibitor-naive",16,"Cobimetinib & Vemurafenib",TRUE,"Cont.","1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;","1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;"
"838","11.16.389.1","Solid Tumor","Dermatologic Oncology ","Melanoma, BRAF-mutated",11,"Advanced or metastatic disease, BRAF inhibitor-naive",16,"Cobimetinib, Vemurafenib, Atezolizumab",TRUE,"Cont.","1.Atezolizumab;0.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Atezolizumab;0.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Atezolizumab;0.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Atezolizumab;0.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;","1.Atezolizumab;0.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Atezolizumab;0.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Cobimetinib;0.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;1.Vemurafenib;"
