"regCodeExt","metaCondition","condition","conditionCode","context","contextCode","regName","variant","regCode","component","day","cycleTaken","cycleLength","noCycles","branchInfo","Radio.Therapy.","continuous","noCycles_Original","regString","shortString"
"97.59.1486.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Cisplatin Monotherapy",1,1486,"Cisplatin","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;21.Cisplatin;","21.cisplatin;21.cisplatin;"
"92.10.1299.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Definitive therapy for locally advanced disease",10,"Cisplatin Monotherapy",1,1299,"Cisplatin","1,2,4,5,6","",7,2,"","X",FALSE,"2","2.Cisplatin;1.Cisplatin;2.Cisplatin;1.Cisplatin;1.Cisplatin;","2.cisplatin;1.cisplatin;2.cisplatin;1.cisplatin;1.cisplatin;"
"92.14.1301.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Definitive therapy for locally advanced disease",14,"Cisplatin & Etoposide (EP)",1,1301,"Cisplatin","1,8","",28,2,"","X",FALSE,"2","21.Cisplatin;0.Etoposide;1.Etoposide;1.Etoposide;1.Etoposide;1.Etoposide;3.Cisplatin;","21.cisplatin;0.etoposide;1.etoposide;1.etoposide;1.etoposide;1.etoposide;3.cisplatin;"
"102.59.1518.1","Thoraic Oncology","Non-small cell lung cancer, CNS metastases",102,"All lines of therapy",59,"Cisplatin & Vinorelbine (CVb)",1,1518,"Cisplatin","1","",28,3,"","",TRUE,"Cont.","7.Cisplatin;0.Vinorelbine;7.Vinorelbine;7.Vinorelbine;7.Vinorelbine;7.Cisplatin;0.Vinorelbine;7.Vinorelbine;7.Vinorelbine;7.Vinorelbine;","7.cisplatin;0.vinorelbine;7.vinorelbine;7.vinorelbine;7.vinorelbine;"
"103.60.1529.2","Thoraic Oncology","Small cell lung cancer",103,"Limited stage, induction",60,"Cisplatin & Etoposide (EP)",2,1529,"Cisplatin","1,2,3","",28,3,"","",TRUE,"Cont.","26.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;26.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;","26.cisplatin;0.etoposide;1.cisplatin;0.etoposide;1.cisplatin;0.etoposide;"
"103.78.1546.1","Thoraic Oncology","Small cell lung cancer",103,"Extensive stage, induction",78,"Docetaxel monotherapy",1,1546,"Docetaxel","1","",21,3,"","",TRUE,"Cont.","21.Docetaxel;21.Docetaxel;","21.docetaxel;21.docetaxel;"
"103.78.1563.1","Thoraic Oncology","Small cell lung cancer",103,"Relapsed or refractory disease, subsequent lines",78,"Gemcitabine monotherapy",1,1563,"Gemcitabine","1,8,15","",28,3,"","",TRUE,"Cont.","14.Gemcitabine;7.Gemcitabine;7.Gemcitabine;14.Gemcitabine;7.Gemcitabine;7.Gemcitabine;","14.gemcitabine;7.gemcitabine;7.gemcitabine;"
"104.85.1571.2","Thoraic Oncology","Thymoma",104,"Neoadjuvant therapy for borderline resectable disease",85,"PAC",2,1571,"Cisplatin","1,2,3","",28,3,"","",FALSE,"3","26.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;1.Cisplatin;1.Cisplatin;26.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;1.Cisplatin;1.Cisplatin;","26.cisplatin;0.cyclophosphamide;0.doxorubicin;1.cisplatin;1.cisplatin;"
"92.1.1279.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Neoadjuvant therapy",1,"Cisplatin & Etoposide (EP)",1,1279,"Cisplatin","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Etoposide;21.Cisplatin;0.Etoposide;","21.cisplatin;0.etoposide;"
"92.20.1311.2","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Advanced or metastatic disease, first-line",20,"Carboplatin & Gemcitabine (GCb)",2,1311,"Carboplatin","1","",28,3,"","",TRUE,"Cont.","14.Carboplatin;0.Gemcitabine;7.Gemcitabine;7.Gemcitabine;14.Carboplatin;0.Gemcitabine;7.Gemcitabine;7.Gemcitabine;","14.carboplatin;0.gemcitabine;7.gemcitabine;7.gemcitabine;"
"92.30.1323.3","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Advanced or metastatic disease, first-line",30,"Cisplatin & Gemcitabine (GC)",3,1323,"Cisplatin","1","",28,3,"","",TRUE,"Cont.","21.Cisplatin;0.Gemcitabine;7.Gemcitabine;21.Cisplatin;0.Gemcitabine;7.Gemcitabine;","21.cisplatin;0.gemcitabine;7.gemcitabine;"
"92.41.1339.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Advanced or metastatic disease, first-line, elderly or poor performance status",41,"Carboplatin & Paclitaxel (CP)",1,1339,"Carboplatin","1","",28,3,"","",TRUE,"Cont.","14.Carboplatin;0.Paclitaxel;7.Paclitaxel;7.Paclitaxel;14.Carboplatin;0.Paclitaxel;7.Paclitaxel;7.Paclitaxel;","14.carboplatin;0.paclitaxel;7.paclitaxel;7.paclitaxel;"
